x,z,erosion,U,βz,h_wb,slope
72955.0,-3770.0772727272724,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
72960.0,-3770.472727272727,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
72965.0,-3770.8681818181813,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
72970.0,-3771.2636363636357,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
72975.0,-3771.659090909091,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
72980.0,-3772.0545454545454,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
72985.0,-3772.45,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
72990.0,-3772.8454545454542,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
72995.0,-3773.2409090909086,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73000.0,-3773.636363636363,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73005.0,-3774.0318181818175,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73010.0,-3774.427272727273,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73015.0,-3774.822727272727,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73020.0,-3775.2181818181816,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73025.0,-3775.613636363636,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73030.0,-3776.0090909090904,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73035.0,-3776.404545454545,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73040.0,-3776.7999999999993,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73045.0,-3777.1954545454546,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73050.0,-3777.590909090909,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73055.0,-3777.9863636363634,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73060.0,-3778.381818181818,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73065.0,-3778.7772727272722,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73070.0,-3779.1727272727267,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73075.0,-3779.568181818181,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73080.0,-3779.9636363636364,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73085.0,-3780.359090909091,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73090.0,-3780.754545454545,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73095.0,-3781.1499999999996,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73100.0,-3781.545454545454,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73105.0,-3781.9409090909085,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73110.0,-3782.336363636363,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73115.0,-3782.731818181818,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73120.0,-3783.1272727272726,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73125.0,-3783.522727272727,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73130.0,-3783.9181818181814,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73135.0,-3784.313636363636,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73140.0,-3784.7090909090903,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73145.0,-3785.1045454545456,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73150.0,-3785.5,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73155.0,-3785.8954545454544,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73160.0,-3786.290909090909,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73165.0,-3786.6863636363632,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73170.0,-3787.0818181818177,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73175.0,-3787.477272727272,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73180.0,-3787.8727272727274,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73185.0,-3788.268181818182,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73190.0,-3788.663636363636,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73195.0,-3789.0590909090906,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73200.0,-3789.454545454545,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73205.0,-3789.8499999999995,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73210.0,-3790.245454545454,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73215.0,-3790.640909090909,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73220.0,-3791.0363636363636,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73225.0,-3791.431818181818,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73230.0,-3791.8272727272724,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73235.0,-3792.222727272727,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73240.0,-3792.6181818181813,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73245.0,-3793.0136363636357,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73250.0,-3793.409090909091,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73255.0,-3793.8045454545454,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73260.0,-3794.2,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73265.0,-3794.5954545454542,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73270.0,-3794.9909090909086,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73275.0,-3795.386363636363,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73280.0,-3795.7818181818175,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73285.0,-3796.177272727273,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73290.0,-3796.572727272727,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73295.0,-3796.9681818181816,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73300.0,-3797.363636363636,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73305.0,-3797.7590909090904,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73310.0,-3798.154545454545,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73315.0,-3798.5499999999993,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73320.0,-3798.9454545454546,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73325.0,-3799.340909090909,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73330.0,-3799.7363636363634,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73335.0,-3800.131818181818,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73340.0,-3800.5272727272722,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73345.0,-3800.9227272727267,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73350.0,-3801.318181818181,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73355.0,-3801.7136363636364,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73360.0,-3802.109090909091,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73365.0,-3802.504545454545,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73370.0,-3802.8999999999996,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73375.0,-3803.295454545454,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73380.0,-3803.6909090909085,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73385.0,-3804.086363636363,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73390.0,-3804.481818181818,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73395.0,-3804.8772727272726,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73400.0,-3805.272727272727,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73405.0,-3805.6681818181814,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73410.0,-3806.063636363636,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73415.0,-3806.4590909090903,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73420.0,-3806.8545454545456,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73425.0,-3807.25,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73430.0,-3807.6454545454544,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73435.0,-3808.040909090909,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73440.0,-3808.4363636363632,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73445.0,-3808.8318181818177,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73450.0,-3809.227272727272,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73455.0,-3809.6227272727274,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73460.0,-3810.018181818182,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73465.0,-3810.413636363636,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73470.0,-3810.8090909090906,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73475.0,-3811.204545454545,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73480.0,-3811.5999999999995,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73485.0,-3811.995454545454,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73490.0,-3812.390909090909,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73495.0,-3812.7863636363636,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73500.0,-3813.181818181818,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73505.0,-3813.5772727272724,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73510.0,-3813.972727272727,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73515.0,-3814.3681818181813,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73520.0,-3814.7636363636357,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73525.0,-3815.159090909091,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73530.0,-3815.5545454545454,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73535.0,-3815.95,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73540.0,-3816.3454545454542,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73545.0,-3816.7409090909086,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73550.0,-3817.136363636363,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73555.0,-3817.5318181818175,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73560.0,-3817.927272727273,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73565.0,-3818.322727272727,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73570.0,-3818.7181818181816,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73575.0,-3819.113636363636,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73580.0,-3819.5090909090904,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73585.0,-3819.904545454545,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73590.0,-3820.2999999999993,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73595.0,-3820.6954545454546,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73600.0,-3821.090909090909,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73605.0,-3821.4863636363634,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73610.0,-3821.881818181818,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73615.0,-3822.2772727272722,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73620.0,-3822.6727272727267,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73625.0,-3823.068181818181,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73630.0,-3823.4636363636364,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73635.0,-3823.859090909091,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73640.0,-3824.254545454545,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73645.0,-3824.6499999999996,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73650.0,-3825.045454545454,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73655.0,-3825.4409090909085,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73660.0,-3825.836363636363,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73665.0,-3826.231818181818,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73670.0,-3826.6272727272726,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73675.0,-3827.022727272727,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73680.0,-3827.4181818181814,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73685.0,-3827.813636363636,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73690.0,-3828.2090909090903,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73695.0,-3828.6045454545456,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73700.0,-3829.0,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73705.0,-3829.3954545454544,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73710.0,-3829.790909090909,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73715.0,-3830.1863636363632,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73720.0,-3830.5818181818177,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73725.0,-3830.977272727272,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73730.0,-3831.3727272727274,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73735.0,-3831.768181818182,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73740.0,-3832.163636363636,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73745.0,-3832.5590909090906,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73750.0,-3832.954545454545,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73755.0,-3833.3499999999995,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73760.0,-3833.745454545454,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73765.0,-3834.140909090909,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73770.0,-3834.5363636363636,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73775.0,-3834.931818181818,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73780.0,-3835.3272727272724,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73785.0,-3835.722727272727,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73790.0,-3836.1181818181813,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73795.0,-3836.5136363636357,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73800.0,-3836.909090909091,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73805.0,-3837.3045454545454,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73810.0,-3837.7,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73815.0,-3838.0954545454542,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73820.0,-3838.4909090909086,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73825.0,-3838.886363636363,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73830.0,-3839.2818181818175,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73835.0,-3839.677272727273,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73840.0,-3840.072727272727,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73845.0,-3840.4681818181816,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73850.0,-3840.863636363636,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73855.0,-3841.2590909090904,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73860.0,-3841.654545454545,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73865.0,-3842.0499999999993,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73870.0,-3842.4454545454546,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73875.0,-3842.840909090909,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73880.0,-3843.2363636363634,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73885.0,-3843.631818181818,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73890.0,-3844.0272727272722,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73895.0,-3844.4227272727267,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73900.0,-3844.818181818181,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73905.0,-3845.2136363636364,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73910.0,-3845.609090909091,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73915.0,-3846.004545454545,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73920.0,-3846.3999999999996,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73925.0,-3846.795454545454,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73930.0,-3847.1909090909085,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73935.0,-3847.586363636363,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73940.0,-3847.981818181818,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73945.0,-3848.3772727272726,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73950.0,-3848.772727272727,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73955.0,-3849.1681818181814,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73960.0,-3849.563636363636,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73965.0,-3849.9590909090903,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73970.0,-3850.3545454545456,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73975.0,-3850.75,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73980.0,-3851.1454545454544,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73985.0,-3851.540909090909,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73990.0,-3851.9363636363632,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
73995.0,-3852.3318181818177,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
74000.0,-3852.727272727272,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
74005.0,-3853.1227272727274,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
74010.0,-3853.518181818182,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
74015.0,-3853.913636363636,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
74020.0,-3854.3090909090906,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
74025.0,-3854.704545454545,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
74030.0,-3855.0999999999995,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
74035.0,-3855.495454545454,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
74040.0,-3855.890909090909,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
74045.0,-3856.2863636363636,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
74050.0,-3856.681818181818,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
74055.0,-3857.0772727272724,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
74060.0,-3857.472727272727,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
74065.0,-3857.8681818181813,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
74070.0,-3858.2636363636357,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
74075.0,-3858.659090909091,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
74080.0,-3859.0545454545454,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
74085.0,-3859.45,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
74090.0,-3859.8454545454542,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
74095.0,-3860.2409090909086,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
74100.0,-3860.636363636363,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
74105.0,-3861.0318181818175,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
74110.0,-3861.427272727273,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
74115.0,-3861.822727272727,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
74120.0,-3862.2181818181816,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
74125.0,-3862.613636363636,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
74130.0,-3863.0090909090904,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
74135.0,-3863.404545454545,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
74140.0,-3863.7999999999993,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
74145.0,-3864.1954545454546,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
74150.0,-3864.590909090909,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
74155.0,-3864.9863636363634,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
74160.0,-3865.381818181818,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
74165.0,-3865.7772727272722,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
74170.0,-3866.1727272727267,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
74175.0,-3866.568181818181,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
74180.0,-3866.9636363636364,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
74185.0,-3867.359090909091,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
74190.0,-3867.754545454545,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
74195.0,-3868.1499999999996,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
74200.0,-3868.545454545454,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
74205.0,-3868.9409090909085,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
74210.0,-3869.336363636363,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
74215.0,-3869.731818181818,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
74220.0,-3870.1272727272726,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
74225.0,-3870.522727272727,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
74230.0,-3870.9181818181814,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
74235.0,-3871.313636363636,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
74240.0,-3871.7090909090903,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
74245.0,-3872.1045454545456,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
74250.0,-3872.5,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
74255.0,-3872.8954545454544,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
74260.0,-3873.290909090909,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
74265.0,-3873.6863636363632,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
74270.0,-3874.0818181818177,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
74275.0,-3874.477272727272,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
74280.0,-3874.8727272727274,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
74285.0,-3875.268181818182,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
74290.0,-3875.663636363636,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
74295.0,-3876.0590909090906,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
74300.0,-3876.454545454545,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
74305.0,-3876.8499999999995,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
74310.0,-3877.245454545454,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
74315.0,-3877.640909090909,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
74320.0,-3878.0363636363636,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
74325.0,-3878.431818181818,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
74330.0,-3878.8272727272724,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
74335.0,-3879.222727272727,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
74340.0,-3879.6181818181813,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
74345.0,-3880.0136363636357,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
74350.0,-3880.409090909091,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
74355.0,-3880.8045454545454,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
74360.0,-3881.2,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
74365.0,-3881.5954545454542,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
74370.0,-3881.9909090909086,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
74375.0,-3882.386363636363,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
74380.0,-3882.7818181818175,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
74385.0,-3883.177272727273,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
74390.0,-3883.572727272727,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
74395.0,-3883.9681818181816,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
74400.0,-3884.363636363636,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
74405.0,-3884.7590909090904,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
74410.0,-3885.154545454545,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
74415.0,-3885.5499999999993,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
74420.0,-3885.9454545454546,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
